month,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
2004-03,MULTI GENERATION,475000.0,475000.0,475000.0,475000.0,475000.0,2878.787878787879,2878.787878787879,2878.787878787879,2878.787878787879,2878.787878787879
2004-04,MULTI GENERATION,402000.0,402000.0,402000.0,402000.0,402000.0,2421.6867469879517,2421.6867469879517,2421.6867469879517,2421.6867469879517,2421.6867469879517
2004-07,MULTI GENERATION,445500.0,401000.0,490000.0,423250.0,467750.0,2683.734939759036,2415.6626506024095,2951.8072289156626,2549.6987951807228,2817.7710843373493
2004-08,MULTI GENERATION,399500.0,374000.0,425000.0,386750.0,412250.0,2327.3947404278515,2280.487804878049,2374.3016759776538,2303.94127265295,2350.8482082027526
2004-09,MULTI GENERATION,415000.0,415000.0,415000.0,415000.0,415000.0,2318.435754189944,2318.435754189944,2318.435754189944,2318.435754189944,2318.435754189944
2004-10,MULTI GENERATION,385000.0,385000.0,385000.0,385000.0,385000.0,2319.277108433735,2319.277108433735,2319.277108433735,2319.277108433735,2319.277108433735
2004-12,MULTI GENERATION,480000.0,420000.0,540000.0,450000.0,510000.0,2881.8267080297237,2530.120481927711,3233.5329341317365,2705.9735949787173,3057.67982108073
2005-02,MULTI GENERATION,445000.0,445000.0,445000.0,445000.0,445000.0,2680.722891566265,2680.722891566265,2680.722891566265,2680.722891566265,2680.722891566265
2005-03,MULTI GENERATION,420000.0,420000.0,420000.0,420000.0,420000.0,2576.687116564417,2576.687116564417,2576.687116564417,2576.687116564417,2576.687116564417
2005-04,MULTI GENERATION,377500.0,365000.0,390000.0,371250.0,383750.0,2256.2758522322065,2134.502923976608,2378.048780487805,2195.3893881044073,2317.1623163600057
2005-08,MULTI GENERATION,488000.0,488000.0,488000.0,488000.0,488000.0,2957.5757575757575,2957.5757575757575,2957.5757575757575,2957.5757575757575,2957.5757575757575
2006-01,MULTI GENERATION,345000.0,345000.0,345000.0,345000.0,345000.0,2017.5438596491229,2017.5438596491229,2017.5438596491229,2017.5438596491229,2017.5438596491229
2006-02,MULTI GENERATION,490000.0,490000.0,490000.0,490000.0,490000.0,3062.5,3062.5,3062.5,3062.5,3062.5
2006-03,MULTI GENERATION,399000.0,399000.0,399000.0,399000.0,399000.0,2333.3333333333335,2333.3333333333335,2333.3333333333335,2333.3333333333335,2333.3333333333335
2006-05,MULTI GENERATION,390000.0,390000.0,390000.0,390000.0,390000.0,2280.7017543859647,2280.7017543859647,2280.7017543859647,2280.7017543859647,2280.7017543859647
2006-07,MULTI GENERATION,436500.0,380000.0,500000.0,382250.0,492500.0,2652.531411677753,2317.0731707317073,3030.3030303030305,2330.7926829268295,2984.848484848485
2006-08,MULTI GENERATION,330000.0,330000.0,330000.0,330000.0,330000.0,1843.5754189944134,1843.5754189944134,1843.5754189944134,1843.5754189944134,1843.5754189944134
2006-09,MULTI GENERATION,350000.0,350000.0,350000.0,350000.0,350000.0,2651.5151515151515,2651.5151515151515,2651.5151515151515,2651.5151515151515,2651.5151515151515
