month,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
2007-07,4 ROOM,242000.0,153000.0,490000.0,219000.0,268000.0,2509.6153846153848,1684.7826086956522,5173.333333333333,2258.064516129032,2848.4848484848485
2007-08,4 ROOM,248000.0,155000.0,500000.0,222500.0,273000.0,2562.5,1663.6363636363637,5722.891566265061,2271.8446601941746,2890.1098901098903
2007-09,4 ROOM,252000.0,155000.0,550000.0,226875.0,280000.0,2619.0476190476193,1666.6666666666667,6000.0,2329.1831683168316,2956.638616175783
2007-10,4 ROOM,258000.0,152000.0,550000.0,230000.0,286250.0,2666.6666666666665,1670.3296703296703,6707.317073170731,2365.1026392961876,3009.7871235721705
2007-11,4 ROOM,260000.0,145000.0,580000.0,233000.0,290000.0,2706.3950198075836,1611.111111111111,5840.0,2400.4901960784314,3055.4029304029305
2007-12,4 ROOM,266000.0,160000.0,530000.0,236500.0,305750.0,2777.777777777778,1759.2592592592594,5903.614457831325,2475.2475247524753,3187.8510378510377
2008-01,4 ROOM,279000.0,163000.0,540000.0,245000.0,322750.0,2910.0,1586.5384615384614,6000.0,2522.5518082080453,3380.9523809523807
2008-02,4 ROOM,277000.0,134000.0,580000.0,245000.0,310000.0,2870.2361468318913,1472.5274725274726,6951.219512195122,2534.3234323432343,3271.1813186813188
2008-03,4 ROOM,282000.0,162000.0,589000.0,248000.0,318000.0,2912.8324187420853,1744.6808510638298,6341.463414634146,2567.3128342245986,3333.3333333333335
2008-04,4 ROOM,290000.0,168000.0,610000.0,255000.0,329000.0,2988.5057471264367,1796.116504854369,6555.555555555556,2641.509433962264,3451.2195121951218
2008-05,4 ROOM,294000.0,170000.0,570000.0,260000.0,330000.0,3043.7171524128044,1615.0,6341.463414634146,2685.714285714286,3494.665528646111
2008-06,4 ROOM,300000.0,175000.0,590000.0,262000.0,336800.0,3088.8888888888887,1916.6666666666667,7073.170731707317,2734.6938775510203,3542.8571428571427
2008-07,4 ROOM,303000.0,165000.0,606500.0,268000.0,342125.0,3153.846153846154,1730.7692307692307,6222.222222222223,2773.7533692722373,3588.8504611330695
2008-08,4 ROOM,305000.0,168000.0,590000.0,275000.0,342000.0,3156.1012754616413,1854.368932038835,6424.418604651163,2802.7129120879117,3593.0511617759353
2008-09,4 ROOM,312000.0,172000.0,587000.0,280000.0,347000.0,3244.0476190476193,1638.095238095238,6323.2558139534885,2881.1881188118814,3633.3333333333335
2008-10,4 ROOM,314250.0,168800.0,600000.0,282000.0,348000.0,3252.5872186066363,1623.076923076923,6593.406593406594,2913.3570234113713,3651.554553860379
2008-11,4 ROOM,315000.0,188000.0,590000.0,285000.0,346400.0,3255.31914893617,2020.618556701031,7195.121951219512,2910.0,3629.3853427895983
2008-12,4 ROOM,318000.0,200000.0,605000.0,285000.0,350000.0,3267.4418604651164,2075.4716981132074,6251.84,2920.792079207921,3655.5555555555557
2009-01,4 ROOM,312000.0,184800.0,585000.0,280625.0,345000.0,3221.688034188034,2030.7692307692307,6500.0,2912.087912087912,3662.8886856545596
2009-02,4 ROOM,313000.0,192000.0,595000.0,285000.0,346000.0,3240.740740740741,2083.3333333333335,6611.111111111111,2923.4291994870855,3689.1046386192015
2009-03,4 ROOM,313000.0,196000.0,560000.0,282000.0,343000.0,3204.3010752688174,2240.3846153846152,6470.588235294118,2900.9803921568628,3613.59126984127
2009-04,4 ROOM,315000.0,183000.0,565000.0,285000.0,343375.0,3238.095238095238,2178.5714285714284,6890.243902439024,2958.6489898989903,3608.4825234441605
2009-05,4 ROOM,318000.0,200000.0,553000.0,287916.0,349000.0,3282.7184892402283,2142.8571428571427,6133.333333333333,2967.848982700468,3694.816053511706
2009-06,4 ROOM,318000.0,205000.0,633000.0,289000.0,350000.0,3265.3061224489797,2137.2549019607845,6076.923076923077,2971.698113207547,3688.1720430107525
2009-07,4 ROOM,320000.0,212000.0,578000.0,293000.0,353944.0,3317.3076923076924,2115.3846153846152,6320.977777777778,2989.3508553302368,3709.8387096774195
2009-08,4 ROOM,324000.0,200000.0,580000.0,295000.0,360000.0,3371.5295966474596,1677.685950413223,6444.444444444444,3023.515886287625,3777.69855199649
2009-09,4 ROOM,325000.0,210000.0,596000.0,295000.0,360000.0,3384.6153846153848,2045.4545454545455,6400.0,3043.478260869565,3823.852617970265
2009-10,4 ROOM,330000.0,220000.0,600800.0,302000.0,366000.0,3450.0,2358.490566037736,7317.073170731707,3097.2162556920694,3857.070707070707
2009-11,4 ROOM,333000.0,224800.0,658000.0,305000.0,363000.0,3415.841584158416,2324.324324324324,7195.121951219512,3153.846153846154,3823.529411764706
2009-12,4 ROOM,340000.0,216000.0,615000.0,310000.0,376000.0,3495.145631067961,2416.6666666666665,6833.333333333333,3179.245283018868,3938.0530973451328
2010-01,4 ROOM,339000.0,218000.0,615000.0,308000.0,375000.0,3480.769230769231,2096.153846153846,7449.8536585365855,3173.076923076923,3933.3333333333335
2010-02,4 ROOM,340800.0,226500.0,653000.0,312000.0,375000.0,3511.1111111111113,2380.9523809523807,7255.555555555556,3184.4660194174758,3939.3939393939395
2010-03,4 ROOM,343000.0,220000.0,630000.0,313000.0,380000.0,3549.4505494505493,2352.9411764705883,7411.764705882353,3207.308938441014,3980.5825242718447
2010-04,4 ROOM,347000.0,195000.0,703000.0,318000.0,383000.0,3573.0337078651687,1950.0,6888.888888888889,3232.496960486322,4026.7502946723243
