town,month,storey_range,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
PASIR RIS,1994-06,high,EXECUTIVE,430000.0,430000.0,430000.0,430000.0,430000.0,2885.9060402684563,2885.9060402684563,2885.9060402684563,2885.9060402684563,2885.9060402684563
PASIR RIS,1994-06,low,4 ROOM,190000.0,170000.0,230000.0,180000.0,200000.0,1809.5238095238096,1650.485436893204,2211.5384615384614,1714.2857142857142,1923.076923076923
PASIR RIS,1994-06,low,5 ROOM,260000.0,260000.0,260000.0,260000.0,260000.0,2131.1475409836066,2131.1475409836066,2131.1475409836066,2131.1475409836066,2131.1475409836066
PASIR RIS,1994-06,low,EXECUTIVE,400000.0,345000.0,460000.0,387000.0,409250.0,2767.96149056423,2284.7682119205297,3108.108108108108,2664.8026630903346,2803.0821917808216
PASIR RIS,1994-06,mid,4 ROOM,180000.0,172000.0,235000.0,180000.0,190000.0,1714.2857142857142,1522.1238938053098,2238.095238095238,1696.4285714285713,1914.8936170212767
PASIR RIS,1994-06,mid,5 ROOM,260000.0,260000.0,273000.0,260000.0,266500.0,2131.1475409836066,2131.1475409836066,2132.8125,2131.1475409836066,2131.9800204918033
PASIR RIS,1994-06,mid,EXECUTIVE,394000.0,344000.0,410000.0,369000.0,402000.0,2662.3376623376626,2356.1643835616437,2755.244755244755,2509.251022949653,2708.791208791209
PASIR RIS,1994-06,very low,4 ROOM,173000.0,172000.0,175000.0,172500.0,174000.0,1638.095238095238,1548.6725663716813,1663.4615384615386,1593.3839022334596,1650.7783882783883
PASIR RIS,1994-06,very low,5 ROOM,256000.0,240000.0,280000.0,251250.0,262750.0,2098.3606557377047,1904.7619047619048,2295.0819672131147,2043.8134270101482,2153.688524590164
PASIR RIS,1994-06,very low,EXECUTIVE,376000.0,315000.0,393000.0,362000.0,384750.0,2471.410499683744,2114.0939597315437,2648.2758620689656,2335.483870967742,2580.0763258323464
PASIR RIS,1994-07,high,4 ROOM,182000.0,165000.0,233000.0,180000.0,209750.0,1964.2857142857142,1592.9203539823009,2087.378640776699,1670.2380952380952,2023.6918979293755
PASIR RIS,1994-07,high,5 ROOM,310000.0,250000.0,327000.0,253500.0,322500.0,2348.4848484848485,1946.969696969697,2622.9508196721313,2049.731182795699,2546.875
PASIR RIS,1994-07,high,EXECUTIVE,440000.0,400000.0,450000.0,428000.0,445000.0,2980.1324503311257,2739.72602739726,3013.698630136986,2931.5068493150684,2986.577181208054
PASIR RIS,1994-07,low,4 ROOM,202500.0,183000.0,248000.0,194250.0,205000.0,1937.7289377289376,1742.857142857143,2384.6153846153848,1845.5525606469002,1990.2912621359224
PASIR RIS,1994-07,low,5 ROOM,296500.0,245000.0,330000.0,257500.0,303250.0,2281.131628787879,1870.2290076335878,2500.0,2070.5414803775457,2309.1264204545455
PASIR RIS,1994-07,low,EXECUTIVE,412000.0,412000.0,412000.0,412000.0,412000.0,2728.476821192053,2728.476821192053,2728.476821192053,2728.476821192053,2728.476821192053
PASIR RIS,1994-07,mid,4 ROOM,189000.0,175000.0,225000.0,181000.0,223000.0,1723.8095238095239,1666.6666666666667,2123.809523809524,1672.5663716814158,1991.1504424778761
PASIR RIS,1994-07,mid,5 ROOM,290000.0,260000.0,325000.0,275000.0,306250.0,2323.2581967213114,2131.1475409836066,2663.934426229508,2173.4118852459014,2510.245901639344
PASIR RIS,1994-07,very low,4 ROOM,173000.0,170000.0,211000.0,171500.0,192000.0,1647.6190476190477,1619.047619047619,2048.5436893203882,1633.3333333333335,1848.081368469718
PASIR RIS,1994-07,very low,5 ROOM,261500.0,251000.0,330000.0,257750.0,279750.0,2092.9175204918033,2040.6504065040651,2500.0,2051.178226626016,2223.360655737705
PASIR RIS,1994-07,very low,EXECUTIVE,390000.0,335000.0,448000.0,360000.0,408000.0,2701.9867549668875,2278.91156462585,3006.711409395973,2535.211267605634,2727.2727272727275
PASIR RIS,1994-08,high,4 ROOM,190000.0,180000.0,205000.0,185000.0,197500.0,1809.5238095238096,1714.2857142857142,1990.2912621359224,1761.904761904762,1899.907535829866
